,AGR,ALE,ATO,AVA,AWK,CNP,CWEN,DTE,DUK,EIX,ES,ETR,EVRG,EXC,HE,IDA,LNT,MDU,MGEE,MSEX,NEE,NEP,NEW,NFG,NI,NJR,NOVA,NWN,OGE,OGS,ORA,OTTR,PCG,PEG,PNM,POR,PPL,SJI,SJW,SO,SR,SWX,UGI,UTL,VST,WEC,WTRG,XEL,YORW
,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04 00:00:00-04:00,41.33,55.57,100.76,41.27,121.45,16.36,19.7,100.84,82.67,56.31,80.91,95.42,56.63,35.45,38.31,89.43,47.49,21.17,63.08,61.04,230.14,49.18,5.12,38.92,24.41,32.96,11.62,62.16,30.46,79.92,61.23,43.44,10.995,49.19,38.83,45.58,24.97,26.52,58.56,54.92,71.33,73.06,29.26,48.85,19.01,88.91,41.23,62.4,40.41
2020-05-05 00:00:00-04:00,42.7,56.53,101.77,41.44,123.52,16.38,20.34,102.41,83.09,56.37,81.07,96.8,57.29,35.88,38.05,90.97,48.03,21.34,63.71,61.57,230.05,49.96,5.39,39.71,24.56,34.05,11.33,63.2,30.32,80.03,62.35,43.33,11.79,49.84,38.91,45.52,25.34,26.64,58.28,55.62,72.57,73.5,29.5,48.82,18.72,89.58,41.92,63.28,41.23
2020-05-06 00:00:00-04:00,41.48,52.23,96.63,39.3,117.92,15.96,19.84,100.5,80.06,54.05,76.54,92.66,54.93,34.48,36.5,87.08,46.17,20.64,59.72,61.11,222.74,49.03,6.09,38.74,22.92,32.9,11.44,61.07,29.22,76.51,61.88,41.27,11.5,48.04,37.2,43.35,24.27,25.51,57.03,53.66,69.34,70.66,27.75,46.85,18.22,84.94,40.59,61.18,41.5
2020-05-07 00:00:00-04:00,41.71,52.92,96.35,39.98,118.89,17.8,20.41,98.72,80.3,54.51,77.6,92.78,55.87,35.04,36.52,88.94,46.18,20.82,60.39,61.82,224.48,49.52,7.09,40.77,22.89,33.53,12.71,63.16,29.25,78.31,62.2,41.49,11.14,47.81,38.25,44.09,24.28,26.51,58.27,54.24,70.64,72.09,28.13,47.88,17.96,85.14,40.45,59.96,41.12
2020-05-08 00:00:00-04:00,42.54,55.84,97.15,39.92,118.11,18.59,20.99,101.18,81.75,57.01,77.79,95.01,57.51,37.44,38.19,91.98,48.03,21.9,62.55,61.98,229.63,50.5,7.67,42.2,23.27,35.32,13.89,64.9,31.05,80.92,63.21,43.49,11.54,48.75,39.36,45.31,26.1,28.2,58.65,55.43,73.66,76.25,30.89,49.97,18.89,85.68,40.28,60.31,43.14
2020-05-11 00:00:00-04:00,41.87,54.3,96.7,39.5,119.4,18.19,21.5,98.73,81.64,56.85,77.02,96.22,55.77,37.28,37.89,90.37,47.08,21.0,60.86,61.95,227.38,50.03,6.54,41.88,23.49,34.03,13.67,63.44,30.56,79.9,70.01,42.26,11.31,48.2,38.03,45.01,25.24,27.41,58.22,55.83,71.37,74.05,30.38,48.51,18.33,85.27,40.17,60.13,42.64
2020-05-12 00:00:00-04:00,40.81,52.7,96.37,38.01,117.16,17.79,21.0,99.26,81.93,56.44,75.65,95.96,56.13,36.83,36.81,88.18,46.4,20.32,58.8,61.51,227.95,48.22,6.6,40.65,22.79,32.41,13.93,60.27,29.94,77.31,68.39,40.54,11.19,46.81,36.84,42.86,24.85,26.41,55.91,55.54,69.27,72.51,29.77,46.43,18.1,85.01,39.23,58.79,41.65
2020-05-13 00:00:00-04:00,40.01,51.92,96.37,36.34,116.5,16.9,20.62,96.06,81.95,57.47,76.66,94.1,56.53,35.65,36.35,86.26,45.87,19.24,59.86,61.26,229.92,47.12,5.9,40.82,22.41,30.84,13.06,59.11,28.86,76.26,65.93,39.41,11.1,44.95,35.76,41.42,24.55,25.65,54.05,53.79,68.29,69.52,28.73,45.12,17.81,84.74,38.76,58.07,41.39
2020-05-14 00:00:00-04:00,40.88,50.01,94.9,36.27,116.27,17.27,20.5,98.01,82.31,57.53,77.26,94.93,56.7,36.1,36.42,86.6,45.94,20.14,59.74,59.48,232.16,47.02,6.35,40.04,22.49,30.34,13.9,58.59,29.34,75.35,65.08,38.49,11.1,46.57,36.09,41.21,25.25,25.8,53.12,54.76,67.95,67.76,28.53,44.86,18.71,84.71,39.32,58.22,41.09
2020-05-15 00:00:00-04:00,39.71,49.6,95.08,36.03,117.69,16.805,20.36,97.355,81.18,55.95,76.33,94.96,56.54,35.28,36.11,84.96,45.91,19.87,59.73,60.06,227.61,46.71,6.27,39.97,22.35,30.05,14.1,59.23,28.54,75.23,65.44,38.68,11.34,45.43,37.19,40.76,24.475,25.83,53.505,52.51,67.13,68.65,28.36,44.92,18.57,84.66,39.09,57.88,41.0
2020-05-18 00:00:00-04:00,40.98,53.47,98.49,38.3,122.59,17.48,20.93,103.23,84.91,57.19,79.81,99.43,58.92,37.51,38.25,89.59,47.74,21.73,62.82,63.51,235.46,49.53,6.22,41.58,23.17,33.32,15.74,62.54,30.77,80.66,70.08,41.19,12.26,49.38,39.92,43.21,26.13,27.74,56.98,54.42,71.78,74.1,30.96,46.8,19.91,87.62,41.21,60.12,42.74
2020-05-19 00:00:00-04:00,40.35,52.63,96.32,36.9,120.17,17.04,20.66,102.87,83.27,57.42,78.22,96.59,57.75,36.71,37.23,87.08,46.32,21.06,61.47,61.34,230.5,49.29,7.08,40.37,23.05,32.71,14.9,60.52,30.15,76.84,68.9,39.58,11.87,48.49,39.79,41.99,25.35,26.63,55.41,53.57,69.2,71.02,30.32,45.25,19.53,86.69,39.94,59.7,40.91
2020-05-20 00:00:00-04:00,40.5,54.0,99.37,38.1,120.6,16.92,20.97,103.26,83.29,56.25,79.4,97.58,59.12,36.97,38.21,87.85,46.64,20.97,64.07,62.37,232.79,48.78,6.91,41.29,23.07,33.73,14.08,63.1,31.11,78.34,70.63,40.87,12.0,48.75,39.7,42.81,25.59,27.48,57.49,54.8495,70.82,72.98,31.18,46.08,20.0,87.31,40.49,60.28,42.41
2020-05-21 00:00:00-04:00,40.29,53.46,97.83,38.11,120.63,16.75,21.03,101.04,82.32,56.26,78.81,97.66,58.65,36.45,37.61,86.75,46.05,21.02,64.23,62.65,228.77,49.07,6.41,41.78,22.98,33.25,13.56,62.64,30.71,78.13,69.0,40.89,11.82,48.08,38.62,42.9,25.7,27.03,59.33,53.83,70.6,73.42,30.8,45.83,19.59,86.66,41.02,60.15,42.45
2020-05-22 00:00:00-04:00,40.99,53.53,98.3498,38.07,120.73,16.91,21.15,102.12,83.23,56.42,78.46,97.97,59.99,36.86,37.28,88.18,46.36,21.13,65.6299,63.66,233.79,49.6,6.19,41.91,23.06,33.64,13.71,62.77,30.75,78.54,68.9,41.42,11.697,48.13,38.51,42.95,25.65,27.3,59.8,54.57,71.6,73.45,30.4,46.46,19.81,86.14,41.01,60.37,43.0
2020-05-26 00:00:00-04:00,42.09,55.42,97.55,38.86,120.73,17.5,21.19,105.35,82.81,56.01,78.06,99.72,59.87,37.6,38.22,90.05,46.91,22.38,66.7,65.31,234.31,49.55,7.08,43.03,23.39,34.37,14.64,63.28,31.82,79.71,69.05,42.36,11.11,49.4,39.0,44.19,26.28,27.95,60.02,54.65,71.69,74.92,32.12,47.49,19.71,85.71,41.26,61.06,44.0
2020-05-27 00:00:00-04:00,42.9,58.22,99.18,38.92,120.55,17.5,21.52,106.5,83.73,57.05,77.47,99.51,60.94,37.93,38.38,90.34,47.34,22.46,66.8,66.63,241.06,50.58,7.21,42.83,23.33,35.25,14.46,65.0,31.41,82.26,71.35,42.58,10.94,49.91,39.24,44.76,26.74,28.65,59.91,55.01,73.76,76.96,32.27,48.24,20.11,85.9,41.93,61.75,44.31
2020-05-28 00:00:00-04:00,43.97,57.48,101.69,38.87,123.665,18.02,21.74,107.8,85.835,57.98,80.91,103.06,62.32,38.26,39.21,92.47,48.84,22.11,67.48,65.96,251.36,51.46,6.78,43.03,24.025,34.97,14.74,64.17,31.89,84.23,71.62,43.15,11.66,51.03,40.35,46.07,27.45,28.12,61.24,56.91,72.7,75.66,32.26,48.62,20.805,88.98,42.98,63.96,44.58
2020-05-29 00:00:00-04:00,44.435,58.87,102.81,39.17,127.11,17.78,21.925,107.68,85.79,58.095,83.82,101.94,61.7,38.29,39.5,93.24,49.405,21.75,67.96,67.86,255.53,51.12,6.7,41.92,23.82,35.25,14.97,64.11,31.32,84.06,72.63,42.86,11.84,51.04,40.89,47.09,28.0,28.36,62.85,57.17,73.02,76.13,31.97,48.29,20.44,91.71,43.79,65.09,44.57
2020-06-01 00:00:00-04:00,44.89,59.2,102.95,38.97,127.73,18.05,22.06,108.44,87.43,59.24,85.59,102.69,62.97,38.84,38.99,93.57,49.46,21.99,67.69,67.21,255.64,51.52,6.7,42.52,24.22,34.59,16.49,63.78,32.14,82.93,70.78,42.01,11.86,52.21,40.46,46.52,28.52,28.14,62.74,57.7,73.06,75.08,32.43,48.16,20.94,93.14,43.19,65.75,43.7
2020-06-02 00:00:00-04:00,45.77,59.86,103.24,39.32,130.09,18.1,22.25,110.37,87.65,59.84,85.75,103.53,63.05,38.94,38.6,94.02,50.19,22.18,66.94,68.45,256.5,51.94,6.8,42.53,24.73,34.68,15.61,63.45,32.2,82.62,68.84,42.06,11.84,52.26,40.72,47.48,29.13,27.96,63.56,58.01,72.98,75.74,32.96,48.01,20.62,93.96,44.44,66.07,44.57
2020-06-03 00:00:00-04:00,46.18,61.09,104.76,40.02,132.33,18.47,22.5,113.07,89.24,60.95,86.93,104.04,63.42,39.91,39.45,95.77,51.04,22.62,68.19,69.77,259.45,52.23,6.72,42.93,25.32,35.59,16.42,64.57,33.01,84.11,70.56,43.11,11.83,52.75,41.38,48.18,29.92,28.57,64.88,58.7,74.27,76.3,34.46,49.26,20.81,94.0,45.11,66.81,46.22
2020-06-04 00:00:00-04:00,45.14,60.59,104.22,39.96,130.82,18.04,22.87,111.13,88.46,59.05,85.59,101.25,62.41,38.98,38.98,93.91,50.14,22.3,66.5,68.55,251.92,52.81,6.5,42.65,24.63,34.84,15.68,62.8,32.65,82.27,69.29,41.82,11.85,51.95,40.64,47.01,30.03,28.09,63.8,57.95,72.29,73.76,34.13,48.19,20.28,92.57,44.525,65.05,45.3
2020-06-05 00:00:00-04:00,44.79,62.93,104.55,39.66,131.595,18.24,22.93,114.99,89.56,60.88,86.5,103.76,63.06,40.36,39.72,94.03,50.62,23.92,69.05,69.9,254.16,52.36,6.28,42.48,25.1,36.2,15.99,64.13,33.59,83.02,71.35,43.54,12.51,53.47,42.5,47.56,30.055,28.54,65.19,58.51,74.29,75.49,35.69,50.36,20.87,92.84,45.65,65.27,46.88
2020-06-08 00:00:00-04:00,46.57,63.605,106.04,39.54,132.3201,19.1,23.37,117.28,91.82,64.76,87.65,105.95,65.1,41.86,40.53,95.83,52.29,24.84,69.81,69.46,260.48,53.02,6.15,44.85,25.565,37.32,16.365,65.03,34.81,84.34,72.37,44.22,12.56,55.51,43.15,48.28,30.61,29.34,65.62,60.18,76.2,76.31,36.8,50.88,22.0,95.28,46.57,66.94,46.98
2020-06-09 00:00:00-04:00,44.91,63.19,104.33,39.08,130.87,18.63,23.04,114.95,90.38,61.62,85.31,103.38,63.57,40.51,40.09,92.93,50.82,23.59,68.04,68.85,258.48,52.36,6.48,44.12,24.84,36.085,16.38,64.05,33.53,83.965,70.99,42.81,11.82,53.68,41.95,47.58,28.39,28.11,65.95,59.431,75.14,74.52,35.7,49.26,21.19,93.44,46.105,66.38,45.96
2020-06-10 00:00:00-04:00,44.9,62.09,103.72,38.6,131.07,18.38,23.0,113.02,90.27,60.33,86.29,102.18,63.43,40.0,39.65,92.38,50.75,22.66,67.53,68.85,256.62,52.37,6.13,43.05,24.38,34.56,16.42,62.01,32.73,82.49,71.11,42.93,12.05,52.2,40.72,46.68,27.86,27.41,64.85,59.2,72.61,71.09,34.43,49.14,21.23,93.71,45.67,67.0295,45.63
2020-06-11 00:00:00-04:00,42.49,57.38,99.34,36.18,127.62,17.78,22.19,104.945,87.13,56.82,84.4,96.85,60.95,38.055,37.05,87.22,48.73,20.47,63.73,67.68,248.58,50.5,6.24,40.7,23.12,32.09,13.93,57.63,30.41,76.68,68.25,39.63,11.01,50.0,38.69,44.69,26.34,25.13,63.04,56.15,67.75,67.035,31.55,47.98,19.76,91.33,43.55,65.14,43.09
2020-06-12 00:00:00-04:00,42.46,58.188,100.62,36.67,127.72,18.05,22.38,105.23,87.38,57.67,84.91,97.34,60.82,37.87,37.275,87.7352,48.88,20.82,63.58,67.96,249.83,50.33,6.1,41.135,23.18,31.81,14.7001,57.45,30.7,76.73,68.98,39.89,10.9482,49.975,39.1,44.41,26.46,25.075,62.77,56.55,67.7,66.89,31.08,48.215,19.95,91.71,43.92,64.719,43.31
2020-06-15 00:00:00-04:00,42.93,58.41,101.13,37.52,129.23,18.27,22.73,106.06,86.96,59.46,84.26,97.23,59.36,38.31,37.0,87.62,48.95,21.09,65.34,70.56,248.54,51.54,6.38,40.83,23.48,31.58,18.06,58.49,31.2,77.63,69.14,40.14,10.98,49.93,39.0,45.15,26.8,25.19,63.88,56.45,68.79,68.66,31.18,48.31,19.88,90.51,44.66,63.51,46.86
2020-06-16 00:00:00-04:00,42.65,57.95,102.43,37.48,129.68,18.39,23.85,107.97,86.98,60.55,84.29,98.0,59.99,38.57,37.05,86.97,49.01,21.9,65.12,69.48,248.34,52.35,6.165,42.1,23.64,32.6,17.96,58.8,31.3,78.45,68.95,40.04,10.97,50.725,39.3,45.06,27.18,26.15,63.45,56.27,69.67,69.02,32.845,47.99,20.5,90.85,44.02,63.74,45.53
2020-06-17 00:00:00-04:00,42.19,56.5,101.18,37.14,129.79,18.46,23.68,107.14,86.16,59.87,85.04,97.08,59.88,38.45,36.38,87.53,48.92,21.39,64.14,68.34,249.0156,52.25,6.08,41.33,23.55,31.58,17.78,57.02,30.96,76.24,68.24,39.12,11.03,50.46,38.61,44.49,26.85,25.27,63.14,56.02,67.3,67.24,32.2,47.08,20.29,90.44,43.6,63.9,45.35
2020-06-18 00:00:00-04:00,41.74,56.32,101.43,36.92,129.2301,18.36,23.8,107.71,85.77,58.84,84.69,97.5,60.56,38.2,36.14,87.57,49.05,21.45,64.15,68.07,249.02,53.01,6.05,41.51,23.73,31.65,18.96,57.09,30.97,76.36,68.52,38.99,10.81,50.37,38.55,44.24,26.89,25.17,61.98,56.11,66.63,68.67,32.5,47.12,20.29,89.86,43.6,64.54,45.395
2020-06-19 00:00:00-04:00,40.925,54.43,99.73,35.3,126.5,17.79,23.73,103.58,82.49,55.76,82.95,94.45,59.36,37.565,35.805,85.25,48.0,21.18,62.08,67.4,242.49,51.9,5.98,40.68,22.96,31.6,19.74,54.85,30.54,74.55,67.74,38.16,10.22,48.8,37.55,43.0,26.12,24.68,61.27,53.99,65.49,66.15,32.13,45.15,19.81,88.05,42.11,64.0,46.365
2020-06-22 00:00:00-04:00,41.46,54.71,100.12,35.5,126.82,18.05,24.75,106.75,82.52,55.8,84.23,96.97,59.92,37.57,36.17,86.79,48.48,21.56,63.52,66.41,247.07,52.18,5.64,40.23,23.23,31.62,19.4,55.84,30.82,75.72,68.03,39.08,9.98,49.13,38.19,43.05,26.37,24.66,60.67,54.68,66.1,66.7,31.99,44.76,19.66,87.84,41.98,65.18,46.02
2020-06-23 00:00:00-04:00,41.38,54.29,98.84,34.91,125.2,18.18,23.58,107.26,81.86,55.78,83.4,95.0,59.64,37.25,35.64,86.49,47.9,21.39,63.42,66.2,243.21,51.54,5.66,40.24,22.85,31.18,19.51,55.89,30.58,75.42,67.58,38.79,9.92,49.04,38.35,43.21,25.77,24.39,61.18,53.27,65.66,66.29,31.58,44.08,18.88,87.09,41.66,64.19,46.81
2020-06-24 00:00:00-04:00,41.41,53.88,98.9,35.38,124.4,18.33,23.19,105.27,80.47,54.37,82.38,93.51,59.05,36.475,35.5,86.85,47.17,21.35,63.02,64.77,241.79,50.705,5.6,40.35,22.39,30.95,19.18,54.47,30.34,74.95,63.51,38.03,9.8,48.16,37.98,41.8,25.515,24.18,59.9,52.38,64.44,65.59,30.81,44.13,18.6,86.78,41.43,63.68,46.29
2020-06-25 00:00:00-04:00,41.52,53.0,97.08,35.07,122.3,18.16,23.16,104.96,79.44,54.89,82.34,92.37,58.97,35.41,35.43,85.82,46.82,21.45,62.65,63.76,239.12,50.25,5.66,40.0,22.31,31.03,19.1,53.89,30.04,74.05,62.31,37.87,9.71,47.96,37.97,41.24,25.59,23.85,59.52,51.25,63.95,65.36,31.28,44.81,18.86,85.21,40.74,62.86,47.28
2020-06-26 00:00:00-04:00,41.07,52.5,97.51,33.76,124.08,17.7,22.68,104.15,78.92,54.81,81.85,91.66,58.09,34.72,35.1,84.65,47.06,21.09,62.03,61.57,236.17,50.13,5.33,39.83,22.36,31.25,18.87,52.96,29.37,73.53,60.54,36.82,9.127,47.5,37.09,40.27,25.07,23.64,56.97,50.89,62.17,65.52,30.52,42.97,18.14,85.51,41.15,62.32,47.41
2020-06-29 00:00:00-04:00,42.19,54.6,98.38,35.46,125.37,18.62,23.0,106.52,80.24,55.37,83.1,93.78,59.18,35.99,35.91,86.22,47.41,22.05,63.77,66.02,238.4,50.61,5.34,40.61,22.69,32.23,17.54,54.99,30.38,74.94,63.37,38.57,9.06,49.21,38.45,41.74,25.76,24.57,60.01,51.559,64.39,67.56,31.58,44.96,18.73,86.97,41.7,62.47,47.08
2020-06-30 00:00:00-04:00,41.98,54.61,99.54,36.38,128.6,18.67,23.02,107.49,79.91,54.27,83.2,93.81,59.25,36.28,36.08,87.38,47.84,22.18,64.53,67.28,240.15,51.27,5.24,41.9,22.74,32.63,17.06,55.77,30.36,76.99,63.48,38.74,8.87,49.145,38.43,41.81,25.84,24.99,62.05,51.83,65.72,69.05,31.8,44.82,18.625,87.61,42.29,62.49,48.08
2020-07-01 00:00:00-04:00,43.17,55.37,100.69,36.8,130.63,19.27,22.98,110.01,81.94,55.33,85.14,96.76,61.01,37.36,36.18,89.58,48.75,22.11,64.5,67.01,246.26,52.51,5.29,40.93,23.46,32.22,17.51,55.77,30.52,76.97,63.36,39.22,9.03,49.75,39.34,42.53,26.2,24.61,62.48,52.88,66.56,67.79,31.84,45.9,19.14,89.33,43.37,64.19,48.0
2020-07-02 00:00:00-04:00,43.13,55.94,101.17,36.64,131.06,19.47,23.22,109.96,81.84,55.58,84.7,96.86,61.48,37.49,36.12,89.57,49.41,22.26,64.88,67.62,246.5,53.71,5.7099,41.28,23.35,32.4,17.58,55.765,30.64,77.38,63.54,39.26,9.44,50.12,39.29,42.72,26.18,24.5,63.37,52.78,67.16,68.46,31.71,46.03,19.03,90.16,43.46,64.11,48.9
2020-07-06 00:00:00-04:00,42.45,55.52,101.17,36.13,131.06,19.6,23.06,108.44,79.81,56.06,83.88,96.4,61.47,37.4,35.72,88.49,49.0,22.19,64.07,66.6,246.97,53.05,7.18,41.83,23.28,32.45,18.8,54.62,30.51,76.39,62.22,38.66,9.15,50.63,39.28,41.99,25.88,23.96,62.12,52.61,67.08,69.46,31.9,44.89,19.28,89.93,43.7,63.55,47.72
2020-07-07 00:00:00-04:00,42.7,56.45,100.07,35.71,130.38,19.49,23.02,107.1,80.84,54.49,84.33,95.85,60.85,37.0,35.7,88.57,48.48,21.45,62.92,64.39,246.72,53.28,7.25,42.4,23.33,31.9,18.98,53.35,30.83,75.36,60.89,38.09,8.96,50.3,38.4,41.16,25.44,23.6,61.28,52.72,66.35,68.86,31.26,43.97,18.98,88.7,42.89,63.6,46.16
2020-07-08 00:00:00-04:00,42.96,56.3,99.37,35.63,131.7,19.32,22.96,107.84,81.44,54.44,85.14,96.9,61.38,37.16,35.85,88.84,48.51,21.34,63.2,64.4499,253.27,54.94,8.16,41.29,23.38,31.25,19.27,52.59,30.76,75.44,62.42,38.05,8.77,50.87,38.85,41.45,25.73,23.44,61.64,53.07,65.32,68.27,30.69,44.19,19.55,88.74,43.1,63.76,46.42
2020-07-09 00:00:00-04:00,42.55,56.31,97.7,35.2,130.73,18.94,22.21,106.67,79.75,53.91,84.57,96.42,60.89,36.62,35.55,87.88,48.26,20.58,62.12,62.35,251.89,54.47,6.68,39.77,22.94,30.17,19.09,51.02,29.97,74.07,63.29,37.41,8.595,49.79,37.88,40.51,24.4,22.67,60.88,51.94,63.22,66.95,29.87,43.81,19.01,87.47,42.52,63.25,45.11
2020-07-10 00:00:00-04:00,43.8,58.6,99.07,36.14,133.39,19.26,22.6,107.55,81.34,55.32,85.43,98.14,61.99,37.38,36.45,90.1,49.04,21.09,63.73,63.7,259.58,54.95,7.85,40.15,23.56,31.04,19.03,52.88,30.97,75.14,62.15,38.28,9.08,50.61,38.89,42.12,25.25,23.28,62.03,53.23,65.57,68.99,30.81,44.69,18.86,88.055,43.28,63.77,46.26
2020-07-13 00:00:00-04:00,44.59,58.94,99.71,35.67,132.97,19.21,22.74,108.51,81.42,56.0,85.94,96.33,61.59,37.46,37.04,90.3,48.945,21.1,63.82,62.78,256.24,55.93,8.02,39.99,24.02,31.28,18.58,52.43,31.34,75.66,61.93,38.16,9.0556,51.81,38.83,42.31,25.26,23.23,62.12,53.19,65.26,69.69,31.04,45.11,19.1,87.71,43.37,64.18,46.0
2020-07-14 00:00:00-04:00,45.14,59.16,100.42,36.05,134.85,19.27,23.27,108.78,81.69,56.68,86.42,97.63,62.38,37.87,36.93,89.94,49.49,21.35,64.4,63.04,262.55,57.6,8.95,40.41,23.74,31.42,19.5,52.38,31.81,75.3,62.3,38.63,9.36,51.53,39.17,42.72,25.54,23.28,62.68,53.69,64.94,71.06,31.6,45.54,19.19,88.1,43.36,64.64,46.715
2020-07-15 00:00:00-04:00,45.16,59.08,100.65,36.06,134.09,19.3,23.48,109.23,80.43,55.28,84.99,96.31,61.24,38.05,36.96,90.05,49.36,21.58,64.09,64.11,259.0,58.3,9.42,40.81,23.73,32.06,19.4,52.74,31.98,75.44,61.53,38.89,9.2,52.4,39.06,42.34,25.69,23.34,62.63,53.03,64.91,71.8,32.36,45.56,19.3,87.46,43.05,64.2,47.51
2020-07-16 00:00:00-04:00,46.47,59.49,100.56,36.71,138.28,19.325,23.4,109.48,80.998,56.23,85.85,98.48,61.43,38.05,37.09,89.98,49.78,21.68,64.72,64.605,268.9,59.05,9.775,40.83,23.865,31.4881,19.73,52.77,31.95,74.8399,61.52,38.395,9.035,53.025,39.23,42.37,25.94,23.43,63.03,53.825,64.58,71.24,32.59,45.84,19.415,87.84,43.93,64.995,47.7485
2020-07-17 00:00:00-04:00,48.16,60.1,101.05,37.26,141.24,19.87,23.61,111.51,82.4,56.36,87.85,100.46,63.22,39.39,37.46,91.48,50.75,22.0,66.53,66.42,275.49,58.48,10.08,40.89,24.33,31.91,20.94,53.44,32.38,75.05,63.0,39.18,9.23,55.08,40.47,43.38,26.0,23.63,65.06,54.58,64.52,72.07,33.28,46.88,19.62,90.54,44.71,66.37,50.0
2020-07-20 00:00:00-04:00,47.57,58.12,99.78,37.13,139.7,19.17,23.33,109.22,81.09,54.87,86.61,98.39,62.67,38.32,36.5,90.43,50.43,21.34,65.9,65.98,274.28,57.755,10.11,40.07,23.74,30.63,20.8,52.28,31.39,73.94,61.46,38.31,9.32,52.81,39.8025,42.64,25.35,23.06,63.88,54.26,62.74,70.56,31.58,45.35,19.1,90.14,44.45,65.95,49.84
2020-07-21 00:00:00-04:00,47.31,58.84,102.1,37.86,141.18,19.4,23.94,111.15,82.35,55.96,87.19,99.55,62.99,38.74,37.23,91.02,50.74,21.57,66.62,67.06,276.28,57.905,10.91,41.11,23.81,31.45,20.51,53.39,32.31,75.91,62.64,38.81,9.48,52.26,41.01,43.5,25.35,23.43,64.84,54.865,64.04,71.35,33.2,45.81,19.24,91.14,44.7,66.26,50.69
2020-07-22 00:00:00-04:00,48.22,60.05,104.03,37.85,143.73,20.02,24.43,114.49,84.22,56.77,89.64,103.14,64.08,38.99,37.46,92.84,52.54,21.95,67.655,67.06,280.37,58.5,11.02,41.26,24.65,32.055,21.9,54.48,33.19,77.71,62.77,39.03,9.5,53.0,41.72,44.08,26.17,24.13,65.53,55.77,65.23,72.15,33.32,46.44,19.52,93.43,45.71,68.35,49.15
2020-07-23 00:00:00-04:00,49.08,59.6,103.7,37.85,144.78,20.21,24.63,115.0,83.99,56.67,90.02,104.02,64.34,38.655,37.16,93.53,53.27,22.07,67.58,67.09,281.17,58.66,11.47,41.9,24.73,32.37,21.99,54.86,33.1,79.08,63.09,39.35,9.47,52.71,42.01,44.11,25.91,24.22,65.85,55.56,64.98,71.93,33.25,46.23,19.16,93.79,45.87,68.3,48.34
2020-07-24 00:00:00-04:00,48.97,58.92,103.06,37.39,144.51,19.74,24.15,114.57,82.78,56.05,89.47,102.63,64.08,37.78,36.95,92.97,53.12,21.81,66.74,66.8,280.33,59.82,10.5,41.44,24.54,31.49,22.3,53.5,32.97,77.24,62.41,38.75,9.36,52.27,41.22,43.87,25.72,23.72,64.74,54.84,63.38,70.23,32.83,45.68,18.88,93.6,45.72,67.88,48.44
2020-07-27 00:00:00-04:00,48.44,57.54,102.58,36.86,144.36,19.07,23.93,114.08,81.3,53.17,88.7,101.73,63.98,37.58,36.22,92.14,52.89,21.68,66.6,65.97,277.51,60.14,10.41,41.31,24.29,31.16,23.76,53.23,32.39,76.45,61.32,38.58,9.06,51.99,41.25,42.92,25.25,23.35,64.06,54.26,61.17,66.89,32.5,45.11,18.21,93.34,45.26,67.51,48.53
2020-07-28 00:00:00-04:00,49.66,58.92,104.64,37.4,145.36,19.34,24.01,114.63,84.61,55.1,90.13,102.6,64.75,37.98,37.0,94.47,53.64,21.69,66.61,65.91,280.01,60.85,11.2,41.42,24.68,31.64,23.6085,55.09,32.76,77.38,61.53,38.88,8.94,52.41,41.96,43.61,25.93,23.79,64.6,55.28,63.78,69.5,33.31,45.7,18.44,94.55,45.5,68.42,48.07
2020-07-29 00:00:00-04:00,50.27,59.81,105.66,37.51,148.01,19.43,24.5,115.22,84.99,53.77,90.5,104.12,64.33,38.56,37.16,94.78,54.02,22.2,67.18,67.37,281.44,62.56,10.52,41.41,24.77,32.04,23.75,55.56,33.0,77.64,60.39,39.38,9.19,52.59,41.84,43.88,26.21,23.95,65.18,55.4,64.05,70.44,34.18,45.8,18.88,94.96,45.89,68.73,48.6
2020-07-30 00:00:00-04:00,50.03,59.51,105.46,37.31,146.63,19.14,24.4,114.7,84.56,54.91,90.71,104.64,64.46,38.47,36.59,93.3,53.77,21.33,66.64,64.9,282.37,62.63,10.88,41.43,24.49,31.4,24.45,53.62,32.99,76.54,58.89,38.86,9.29,52.39,41.94,44.34,26.51,23.48,63.62,55.26,62.77,69.81,33.56,44.22,18.8,95.22,45.58,69.0,47.14
2020-07-31 00:00:00-04:00,49.78,59.32,105.95,37.13,147.22,19.0,24.54,115.65,84.75,55.68,90.07,105.09,64.84,38.61,36.26,93.24,53.85,20.97,66.34,64.06,280.75,62.17,10.94,40.59,24.45,31.1,25.01,53.52,32.89,75.7,59.5,38.25,9.35,55.95,42.22,44.13,26.64,23.37,62.46,54.61,61.61,69.64,33.34,43.1,18.66,95.26,45.35,69.04,46.29
2020-08-03 00:00:00-04:00,48.99,59.69,105.32,36.51,147.03,19.33,24.64,113.89,83.82,53.94,89.47,102.6,62.68,37.99,35.99,92.09,53.5,21.18,65.1,65.97,277.43,62.03,10.5473,41.06,23.99,30.82,25.51,52.9,32.36,74.53,58.5,37.63,9.1,54.46,41.89,42.34,26.515,23.21,62.66,54.02,62.04,69.31,33.17,42.4,18.77,93.7,44.94,68.75,45.49
